GENE.ID	log2FC	RAW.PVAL	ADJ.PVAL
ENSG00000177570	-0.0856125578468976	0.862071249532777	0.9550718314668044
ENSG00000204941	0.0961685784538432	0.853383162800702	0.9527731697132336
ENSG00000237298	0.166264340437704	0.851966134242541	0.9527731697132336
ENSG00000158987	-0.0548205866944524	0.850431660096531	0.9527731697132336
ENSG00000122008	0.021818677407093	0.849310341048033	0.9527731697132336
ENSG00000130775	0.020659187745628	0.842355400987053	0.9527731697132336
ENSG00000110693	-0.024327092582928	0.837638635314552	0.9527731697132336
ENSG00000012048	0.117091078372488	0.820051867394941	0.9381663338921546
ENSG00000137571	-0.0216510620847621	0.814423962023638	0.9355779398453361
ENSG00000139915	-0.0786394658280923	0.808874467662929	0.9330585145655363
ENSG00000239920	-0.128264643019531	0.808376720642067	0.9330585145655363
ENSG00000185215	-0.191976446765765	0.807694895119137	0.9330585145655363
ENSG00000116106	-0.0314715222036299	0.805494273194331	0.9330585145655363
ENSG00000204969	-0.0452308949104413	0.805355390366628	0.9330585145655363
ENSG00000122482	0.131027686657053	0.79753287179532	0.9330585145655363
ENSG00000083093	-0.139593902374053	0.797237050228665	0.9330585145655363
ENSG00000234814	0.0439715175960358	0.794885259764978	0.9330585145655363
ENSG00000197321	0.0335764008091938	0.791613713741087	0.9330585145655363
ENSG00000107371	0.387748370872005	0.79035028854976	0.9330585145655363
ENSG00000165379	0.149944859539914	0.779674604196071	0.9330585145655363
ENSG00000144504	0.0360802579589029	0.779659127430853	0.9330585145655363
ENSG00000070444	-0.030730479310644	0.767205500039071	0.9313673755932826
ENSG00000183091	0.0293275807899557	0.765421922709582	0.9313673755932826
ENSG00000160767	-0.0345076915222047	0.757513937936444	0.9277042940367023
ENSG00000184343	-1.18398404428327	0.750600065430677	0.9233045052642841
ENSG00000213514	0.0891331416211618	0.742335150680804	0.9171963195078379
ENSG00000198753	-1.25594417715023	0.735988999855362	0.9134149194633511
ENSG00000160746	0.042213890789428	0.733132896267487	0.9134149194633511
ENSG00000250588	0.168271088813508	0.728577746047641	0.912363123429028
ENSG00000176771	-0.0450071494979426	0.72117587355511	0.907180510625885
ENSG00000272743	0.0888319507229425	0.710822808817023	0.8982215493233291
ENSG00000272781	-0.156245539732999	0.686094264190895	0.8709324449546522
ENSG00000111215	-0.051720114532655	0.682012022726006	0.8697217537515122
ENSG00000105866	-0.0486187574018569	0.677816605101864	0.8683549134484709
ENSG00000127980	-0.0483594907951534	0.674920217193977	0.8683549134484709
ENSG00000196861	0.395899675031409	0.66781823260541	0.8635045054153673
ENSG00000273201	-0.0530145397697248	0.665934473116455	0.8635045054153673
ENSG00000273220	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000272935	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000272548	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000272615	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000272550	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000272794	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000273263	-0.0900158671919391	0.664044929735612	0.8635045054153673
ENSG00000273317	-0.090014389124587	0.664002792836799	0.8635045054153673
ENSG00000273256	-0.0900322142655687	0.663964116398558	0.8635045054153673
ENSG00000272974	-0.0900605969146948	0.663851391703532	0.8635045054153673
ENSG00000272756	-0.0901139606206652	0.663634490651944	0.8635045054153673
ENSG00000268591	-0.092678629174536	0.659958513929536	0.8635045054153673
ENSG00000248049	-0.137199427020827	0.659590988828845	0.8635045054153673
ENSG00000145113	0.408674300152076	0.653661984069162	0.8635045054153673
ENSG00000273146	-0.0929626432142265	0.653333324033243	0.8635045054153673
ENSG00000259137	-0.180994277675552	0.649743081199036	0.8635045054153673
ENSG00000096070	-0.249454292867866	0.641906508458566	0.8635045054153673
ENSG00000236699	0.974181141299336	0.635173320102546	0.8635045054153673
ENSG00000090932	0.340888517845005	0.632263108114659	0.8635045054153673
ENSG00000185842	0.0579008557007862	0.621144362553707	0.8635045054153673
ENSG00000158560	0.0906479418285263	0.620730913538037	0.8635045054153673
ENSG00000084234	-0.327010973328075	0.61740305761363	0.8635045054153673
ENSG00000257545	0.0503635390282564	0.613796303629959	0.8635045054153673
ENSG00000141655	-0.0650586536769488	0.604432056906558	0.8635045054153673
ENSG00000243244	-0.0382883565630601	0.602497893321809	0.8635045054153673
ENSG00000103540	0.0546152962630293	0.593662605724158	0.8635045054153673
ENSG00000257175	1.03092329945168	0.591667785702147	0.8635045054153673
ENSG00000118200	-0.458938562113493	0.587367031472021	0.8635045054153673
ENSG00000272818	-0.111341279460953	0.580316008447359	0.8635045054153673
ENSG00000273078	-0.116165979315732	0.568827811414211	0.8594246281149492
ENSG00000188542	1.52004260512474	0.568624441624915	0.8594246281149492
ENSG00000270132	-0.685458022696058	0.565717501219859	0.8594246281149492
ENSG00000273217	-0.0714210823945971	0.564983978044444	0.8594246281149492
ENSG00000261042	-0.0794575104700573	0.548047600141362	0.8464290713294369
ENSG00000112303	-0.0662388724290196	0.541734078615495	0.8413523679056292
ENSG00000248327	-0.322914347357431	0.540778018396672	0.8413523679056292
ENSG00000204967	-0.0852660936292298	0.538071777306769	0.8413523679056292
ENSG00000204962	-0.0854493447032204	0.537234924901689	0.8413523679056292
ENSG00000204963	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000249158	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000243232	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000204961	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000250120	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000248383	-0.085511148077647	0.536966998650557	0.8413523679056292
ENSG00000081842	-0.0855694855034056	0.536622517956501	0.8413523679056292
ENSG00000239389	-0.0856203679111766	0.536505195557665	0.8413523679056292
ENSG00000251664	-0.0856710630377207	0.536133064449275	0.8413523679056292
ENSG00000257046	0.17436926754911	0.535827618521697	0.8413523679056292
ENSG00000204965	-0.0875866670917336	0.527226225018525	0.8413523679056292
ENSG00000051825	0.0672644966641077	0.526270959416832	0.8413523679056292
ENSG00000104093	0.0651712657395246	0.52439123943126	0.8413523679056292
ENSG00000113396	-0.0867526427412237	0.508011363958943	0.8413523679056292
ENSG00000243444	-0.283976270702412	0.502902762152585	0.8413523679056292
ENSG00000257884	0.776811441362523	0.502139851098888	0.8413523679056292
ENSG00000138162	-0.0741798757430702	0.499709394699666	0.8413523679056292
ENSG00000251548	-0.0876528333982227	0.490870343434149	0.8413523679056292
ENSG00000263247	-0.18354645476389	0.484535598278592	0.8413523679056292
ENSG00000092200	0.0694287867445246	0.471948889056606	0.8410371228060031
ENSG00000213022	1.06416371922806	0.470996047800264	0.8410371228060031
ENSG00000178467	-0.0753478930946328	0.469103836422815	0.8410371228060031
ENSG00000146147	-0.495230210975541	0.468987978827293	0.8410371228060031
ENSG00000184220	0.089698757295389	0.461623160269971	0.8410371228060031
ENSG00000249884	0.081285879074831	0.455915888995172	0.83936832543482
ENSG00000204970	-0.106761595046432	0.444805840411404	0.824373490895802
ENSG00000255408	-0.105754379683892	0.444705265279803	0.824373490895802
ENSG00000074657	0.0952751226634224	0.442632089095875	0.824373490895802
ENSG00000111700	-0.394059832916608	0.435750139180087	0.8240716917827495
ENSG00000041982	0.0899814744366586	0.429423679521148	0.8176697459375284
ENSG00000169862	-0.533146093293676	0.42667766752099	0.8176697459375284
ENSG00000024526	-0.575697014086121	0.41476102270348	0.8007191966081072
ENSG00000105538	0.0698975217570163	0.413287033036733	0.8007191966081072
ENSG00000186231	0.0798799809325884	0.412335719213224	0.8007191966081072
ENSG00000162598	0.0922542251223678	0.397059324914617	0.782854555505415
ENSG00000156313	-0.524565755899997	0.390537001601008	0.7754949031791445
ENSG00000261984	0.361530119654376	0.388459356031513	0.7754949031791445
ENSG00000085511	0.645179379558339	0.386564801587551	0.7754949031791445
ENSG00000171475	0.0997574317897682	0.341022416496087	0.6920016918679721
ENSG00000144460	-0.590208779655588	0.321763255700918	0.657721949153347
ENSG00000268444	0.419889375529343	0.317091549113274	0.6529737085443716
ENSG00000167522	0.0781922146425801	0.31691618060106	0.6529737085443716
ENSG00000080910	-2.06137302472615	0.312757866503631	0.6529737085443716
ENSG00000217128	-0.10098547989603	0.308023196525719	0.648715519955681
ENSG00000164116	-0.114152368072814	0.303164486061924	0.6433566956123273
ENSG00000068781	0.141900762340142	0.278453718824517	0.5954625679478133
ENSG00000213931	0.103947525166614	0.276962765602556	0.5954625679478133
ENSG00000134365	1.60213005735879	0.275063057928445	0.5954625679478133
ENSG00000268008	-0.100965987111584	0.269422028562073	0.5897584562224905
ENSG00000070018	0.120012984187284	0.262933872882422	0.5801239417564549
ENSG00000167355	-1.87815397673492	0.24111144601462	0.5362318559365149
ENSG00000270106	1.05376859054977	0.222031042556942	0.49777927282927315
ENSG00000261771	-0.995353211226392	0.219621054679264	0.4963792943157349
ENSG00000179044	0.1327168458497	0.217752804829681	0.49619081756271577
ENSG00000172671	0.131270552034791	0.217731651698868	0.49619081756271577
ENSG00000133318	-0.990711139212917	0.200566329926694	0.46464533099684113
ENSG00000185803	0.194392347422235	0.200465102969382	0.46464533099684113
ENSG00000213934	-0.607385290015528	0.188995840267716	0.44526138639343255
ENSG00000260916	-1.03607201093526	0.177270382067585	0.4212065488443473
ENSG00000090924	0.137543012034053	0.17490511113745	0.41916914565699226
ENSG00000132185	0.112373289012978	0.173926827939632	0.41916914565699226
ENSG00000074047	-1.34560947040859	0.169295331891209	0.41284300233119386
ENSG00000253506	0.628131739837451	0.165505415513369	0.4071726151567839
ENSG00000132275	0.573646377676703	0.16296250707027	0.404496222906563
ENSG00000177192	-1.00453014767081	0.158584430192673	0.3971754197618297
ENSG00000174776	0.135108158501161	0.158090569023046	0.3971754197618297
ENSG00000134644	-0.970807762744135	0.157894352121626	0.3971754197618297
ENSG00000120549	0.644636692531564	0.153120776613731	0.39414422128349275
ENSG00000205754	0.544523786216145	0.152227019180555	0.39414422128349275
ENSG00000149100	1.53842810218296	0.151024806517444	0.39414422128349275
ENSG00000072736	-1.02333750550434	0.149564637896648	0.39414422128349275
ENSG00000206199	0.627304360627053	0.13823558869026	0.3695143620758873
ENSG00000110696	-0.160493418038856	0.105468527527643	0.2846626276959685
ENSG00000175768	0.169685280067427	0.0997913945426332	0.27198046747894145
ENSG00000255872	0.165240891233963	0.093215672649619	0.2565738316494463
ENSG00000242441	-0.499211177098046	0.0891608793318624	0.24786724454257744
ENSG00000013561	0.177922326418907	0.0807209092235964	0.2266708360016141
ENSG00000115310	0.156147544976017	0.0705073388027296	0.2000106141546819
ENSG00000147526	0.168536214310626	0.067263922667127	0.19277701547898252
ENSG00000103495	0.201488507575174	0.0669503247374854	0.19277701547898252
ENSG00000264832	1.14802324329821	0.0637389870656087	0.18652040425514968
ENSG00000138829	0.207300661899781	0.0630262107529102	0.18639666584371317
ENSG00000267881	0.469136934247354	0.0590808105457905	0.17660715410462108
ENSG00000013297	-0.239646244824912	0.0535133665319185	0.16170343365079723
ENSG00000155657	-0.224782248642901	0.0528980292050833	0.1616005727364083
ENSG00000269741	0.711516470135244	0.0451640767981174	0.13950681499862932
ENSG00000107338	0.167855622273724	0.0340530833730097	0.10636805817636737
ENSG00000072201	0.448299815015537	0.0238838829456629	0.07545135748743508
ENSG00000179532	0.194303485227545	0.0187456885686354	0.05990001634575449
ENSG00000272841	0.827647724352036	0.0142872182951814	0.04618426379140034
ENSG00000122512	-0.397041860951713	0.0104987729814787	0.03433716339824799
ENSG00000176601	-0.450330899816152	0.00879697122419918	0.029113785718183002
ENSG00000255529	1.63426358982631	0.0070187170471628	0.023508473965195884
ENSG00000158528	1.0157797020323	0.00498567635090327	0.016902658848184256
ENSG00000187953	-0.410862534365763	0.00489996774940331	0.0168171732633842
ENSG00000212127	0.329537909191815	0.00466010874738959	0.016193877897178827
ENSG00000214216	1.06535359564267	0.00390899864857773	0.01375571676334948
ENSG00000227725	-0.295899221616969	0.00256800591575727	0.009152636468981038
ENSG00000225885	1.15192130574926	0.00227503929574078	0.008213778236570608
ENSG00000124469	-0.828250319350087	0.00212911116987245	0.007788064542428172
ENSG00000033122	1.10626284849244	0.00208027746061676	0.007710895120686124
ENSG00000129071	1.14864755290714	0.00112988137553298	0.004244689491867141
ENSG00000100796	1.04648738288061	0.00107672693169588	0.0041004121508418446
ENSG00000164465	1.2353953820554	0.000686856861233136	0.002652030658650164
ENSG00000038427	0.458921305852428	0.000558211362128373	0.002185672657347714
ENSG00000185664	-0.539539102613078	0.000479220915518394	0.0019031916359159076
ENSG00000162522	-0.563892229029953	0.000343076664479931	0.0013822509090640697
ENSG00000183675	-0.853055989418874	0.000193934459609582	7.928497025215263E-4
ENSG00000170633	0.794862339257436	8.59652833091764e-05	3.566917725365827E-4
ENSG00000181392	-0.413577789967154	7.72362487769382e-05	3.253284418180124E-4
ENSG00000095637	0.637782075165277	7.01477226097418e-05	3.0001641362320335E-4
ENSG00000145332	-0.486780434508201	6.03555073481736e-05	2.6216923504362907E-4
ENSG00000263155	-2.77718443672897	1.6512527284131e-05	7.28648029363241E-5
ENSG00000134853	0.650637183686524	1.40492516374364e-05	6.299503153560192E-5
ENSG00000103313	0.463522699264633	1.3714427873647e-05	6.25018188339978E-5
ENSG00000104870	-0.544328658987945	8.17977895413255e-06	3.789964248748082E-5
ENSG00000079385	-0.668727706954406	5.54189731221785e-06	2.6112668691467158E-5
ENSG00000254685	-1.04858564281682	2.01272511490103e-06	9.647199688663558E-6
ENSG00000134516	-1.45574448226736	1.58367327332821e-06	7.723880175179691E-6
ENSG00000153827	-0.592861499620552	1.19478526913768e-06	5.931255443219197E-6
ENSG00000154856	-0.545434961790003	1.17122444256366e-06	5.920007182412682E-6
ENSG00000105388	0.933568561558678	9.42694287038252e-07	4.8531298480858155E-6
ENSG00000145216	0.63148339590653	1.11140150639982e-07	5.829615448663208E-7
ENSG00000198000	-0.613402158554171	4.1550262446858e-08	2.2213409538897158E-7
ENSG00000253710	-0.556802129601655	7.56978497237612e-09	4.126274945726591E-8
ENSG00000124253	0.515144349057128	6.21931459918318e-09	3.457938917145848E-8
ENSG00000196565	-0.98339632607863	1.57219809359421e-09	8.91981775549368E-9
ENSG00000137497	0.671811923244292	9.2701280144844e-10	5.368949141722215E-9
ENSG00000132704	0.684629646524706	5.15674330318649e-10	3.0501588048634983E-9
ENSG00000126542	-0.902554878114742	3.449949212838e-10	2.084969306889052E-9
ENSG00000253797	-0.568414707044379	4.15790979418513e-11	2.568664272852147E-10
ENSG00000060237	0.601230036418202	3.49369086371088e-11	2.2073774093446014E-10
ENSG00000271829	0.766591263701511	2.22408751128565e-11	1.4378984375288622E-10
ENSG00000053770	0.84121281288348	1.83975017125038e-11	1.2177393990657275E-10
ENSG00000140265	0.643287372906017	1.14696452583785e-11	7.776978980071275E-11
ENSG00000269384	0.59012618165268	1.11567805286783e-11	7.753962467431419E-11
ENSG00000012124	1.16093866706333	9.08046618547039e-12	6.47274256297633E-11
ENSG00000183230	-0.558493803193573	8.9577634197886e-12	6.47274256297633E-11
ENSG00000072501	0.653392130069137	4.09847939930757e-12	3.079398035155417E-11
ENSG00000129455	0.664760326715591	1.28203043788323e-12	9.900123936987164E-12
ENSG00000151229	-0.865982836139746	1.20456804642819e-12	9.567711911629623E-12
ENSG00000171174	0.700460722017112	4.82043098008595e-13	3.9414112131291E-12
ENSG00000241978	-1.02480605330607	3.72748633556722e-13	3.1401248523869308E-12
ENSG00000157654	-1.06989367410474	2.87878634066217e-13	2.5009456334502603E-12
ENSG00000136153	1.59973097363142	2.14942778842964e-13	1.9275513715594834E-12
ENSG00000104415	-0.87003950370526	2.08302519626533e-13	1.9275513715594834E-12
ENSG00000116783	-0.613658677306741	8.68719770323808e-14	8.327727453448918E-13
ENSG00000259030	-0.628463083649669	2.68665647350086e-14	2.667466070118711E-13
ENSG00000087206	-0.919004890816846	2.44176143928782e-14	2.514109926377829E-13
ENSG00000138785	0.961976314493494	2.10011629380412e-14	2.245508960298251E-13
ENSG00000163376	-0.885662017039351	2.03863057064015e-14	2.245508960298251E-13
ENSG00000138376	1.00863198085656	7.943670067452e-15	9.201417828131902E-14
ENSG00000137878	-3.45544383679514	6.39097690220034e-15	7.724745994833455E-14
ENSG00000165355	-0.732221997646382	6.35394049469672e-15	7.724745994833455E-14
ENSG00000172403	-0.798437373078194	5.30804861353382e-15	7.026845307440009E-14
ENSG00000011347	-0.851730612474184	4.661632851264e-15	6.47966966325696E-14
ENSG00000159708	-0.920685459095982	8.60139589397281e-16	1.2585200308023374E-14
ENSG00000064692	-0.97433495528811	2.00270371737051e-18	3.093064630161121E-17
ENSG00000138780	-1.02575705037739	1.13054392516301e-18	1.8487718305606867E-17
ENSG00000116731	1.12441777651499	1.17465896126136e-19	2.040969945191613E-18
ENSG00000079819	-0.911556617460896	3.1029569229026e-20	5.75081349711282E-19
ENSG00000269438	-1.04931580813705	1.19222815642118e-21	2.3674244820363433E-20
ENSG00000196531	1.06936078681356	1.07083714368274e-23	2.2899440457215518E-22
ENSG00000147082	-1.04523664049944	3.33296836926156e-24	7.721376722122614E-23
ENSG00000103194	1.00743835872809	4.65034331571686e-25	1.1752685834266246E-23
ENSG00000243147	0.960845262823474	1.0542415572339e-25	2.930791529110242E-24
ENSG00000116785	-1.05348945759092	2.57779635004805e-28	7.962526503481755E-27
ENSG00000273167	1.09091801774159	8.29030498778553e-30	2.8808809832554717E-28
ENSG00000010704	-1.21078635568697	1.85860660902687e-30	7.381323390135284E-29
ENSG00000091831	1.22334958583085	6.53824840226678e-31	3.029388426383608E-29
ENSG00000228741	1.35471085729346	2.359540439983e-31	1.3119044846305478E-29
ENSG00000121380	1.12113680788554	7.21886135495194e-35	5.017108641691598E-33
ENSG00000186714	1.16376366223658	2.46429270093549e-36	2.2835779028668875E-34
ENSG00000077327	1.15717315919934	1.42629157973932e-36	1.982545295837655E-34
ENSG00000138346	1.07787836845502	2.6942255801938e-68	7.489947112938764E-66
